wall,elapsed_s,cycle,rss_mb,threads,handles,children,cpu_pct
2026-05-31T10:50:56,1101.2,0,385.6,40,1957,0,0.0
2026-05-31T10:50:58,1103.3,0,385.6,40,1957,0,0.0
2026-05-31T10:51:00,1105.4,0,385.6,40,1957,0,0.0
2026-05-31T10:51:02,1107.4,0,385.6,40,1957,0,0.0
2026-05-31T10:51:04,1109.5,0,385.6,40,1957,0,0.0
2026-05-31T10:51:06,1111.6,0,385.6,40,1957,0,0.0
2026-05-31T10:51:08,1113.7,0,385.6,40,1957,0,0.0
2026-05-31T10:51:10,1115.8,0,385.6,40,1957,0,0.0
2026-05-31T10:51:13,1117.9,0,385.6,40,1957,0,0.0
2026-05-31T10:51:15,1120.0,0,385.6,40,1957,0,0.0
2026-05-31T10:51:17,1122.0,0,385.6,40,1957,0,0.0
2026-05-31T10:51:19,1124.1,0,385.6,40,1957,0,0.0
2026-05-31T10:51:21,1126.2,0,385.6,40,1957,0,0.0
2026-05-31T10:51:23,1128.3,0,385.6,40,1957,0,0.0
2026-05-31T10:51:25,1130.4,0,385.6,40,1957,0,0.8
2026-05-31T10:51:27,1132.5,0,385.6,40,1957,0,0.0
2026-05-31T10:51:29,1134.5,0,385.6,40,1957,0,0.7
2026-05-31T10:51:31,1136.6,0,385.7,42,1961,0,0.0
2026-05-31T10:51:33,1138.7,0,386.7,42,1961,0,0.0
2026-05-31T10:51:35,1140.8,0,385.7,42,1961,0,0.0
2026-05-31T10:51:38,1142.9,0,390.2,52,1993,0,3.0
2026-05-31T10:51:40,1145.0,0,392.3,52,1995,0,3.8
2026-05-31T10:51:42,1147.1,0,392.8,52,1996,0,0.7
2026-05-31T10:51:44,1149.2,0,421.3,59,2032,1,13.5
2026-05-31T10:51:46,1151.3,0,424.0,53,2023,1,6.7
2026-05-31T10:51:48,1153.4,0,426.4,53,2024,1,0.7
2026-05-31T10:51:50,1155.5,0,429.8,53,2015,0,2.2
2026-05-31T10:51:52,1157.5,0,430.8,53,2015,0,0.0
2026-05-31T10:51:54,1159.6,0,430.8,53,2015,0,0.0
2026-05-31T10:51:56,1161.7,0,430.8,53,2015,0,0.7
2026-05-31T10:51:58,1163.8,0,430.8,53,2015,0,0.0
2026-05-31T10:52:01,1165.9,0,430.8,53,2015,0,0.0
2026-05-31T10:52:03,1168.0,0,430.9,53,2015,0,0.0
2026-05-31T10:52:05,1170.1,0,431.1,53,2015,0,0.0
2026-05-31T10:52:07,1172.2,0,431.1,53,2015,0,0.0
2026-05-31T10:52:09,1174.2,0,431.1,53,2015,0,0.0
2026-05-31T10:52:11,1176.3,0,431.1,53,2015,0,0.0
2026-05-31T10:52:13,1178.4,0,431.2,53,2015,0,0.0
2026-05-31T10:52:15,1180.5,0,430.9,45,1991,0,0.0
2026-05-31T10:52:17,1182.6,0,431.0,45,1991,0,0.0
2026-05-31T10:52:19,1184.7,0,431.0,45,1991,0,0.0
2026-05-31T10:52:21,1186.8,0,430.9,44,1987,0,0.0
2026-05-31T10:52:23,1188.9,0,431.0,44,1987,0,0.8
2026-05-31T10:52:26,1190.9,0,431.0,44,1987,0,0.0
2026-05-31T10:52:28,1193.0,0,431.0,44,1987,0,0.0
2026-05-31T10:52:30,1195.1,0,431.0,44,1987,0,0.0
2026-05-31T10:52:32,1197.2,0,431.0,44,1987,0,0.0
2026-05-31T10:52:34,1199.3,0,431.0,44,1987,0,0.0
2026-05-31T10:52:36,1201.4,0,426.5,44,1987,0,0.0
2026-05-31T10:52:38,1203.6,0,426.5,44,1987,0,0.0
2026-05-31T10:52:40,1205.7,0,426.5,44,1987,0,0.0
2026-05-31T10:52:42,1207.7,0,426.5,44,1987,0,0.0
2026-05-31T10:52:44,1209.8,0,426.5,44,1987,0,0.7
2026-05-31T10:52:47,1211.9,0,427.5,44,1987,0,0.0
2026-05-31T10:52:49,1214.0,0,428.2,44,1987,0,0.0
2026-05-31T10:52:51,1216.1,0,436.9,52,2011,0,1.5
2026-05-31T10:52:53,1218.2,0,439.9,53,2014,0,5.2
2026-05-31T10:52:55,1220.3,0,443.1,53,2013,0,13.4
2026-05-31T10:52:57,1222.4,0,443.9,53,2013,0,0.8
2026-05-31T10:52:59,1224.5,0,443.9,53,2013,0,0.0
2026-05-31T10:53:01,1226.6,0,447.3,53,2013,0,2.3
2026-05-31T10:53:03,1228.6,0,448.8,53,2013,0,1.5
2026-05-31T10:53:05,1230.8,0,448.8,53,2013,0,0.0
2026-05-31T10:53:07,1232.9,0,448.8,53,2013,0,0.0
2026-05-31T10:53:10,1234.9,0,450.8,53,2013,0,0.0
2026-05-31T10:53:12,1237.0,0,452.2,53,2013,0,3.8
2026-05-31T10:53:14,1239.1,0,453.3,54,2012,0,28.4
2026-05-31T10:53:16,1241.2,0,454.0,53,2013,0,0.0
2026-05-31T10:53:18,1243.3,0,455.2,53,2013,0,1.5
2026-05-31T10:53:20,1245.4,0,463.4,53,2016,0,2.2
2026-05-31T10:53:22,1247.4,0,458.8,53,2016,0,8.3
2026-05-31T10:53:24,1249.5,0,475.9,60,2046,1,5.2
2026-05-31T10:53:26,1251.6,0,483.6,60,2057,1,3.0
2026-05-31T10:53:28,1253.7,0,485.4,60,2055,1,2.3
2026-05-31T10:53:30,1255.8,0,486.4,61,2060,1,1.5
2026-05-31T10:53:32,1257.8,0,488.1,61,2058,1,0.0
2026-05-31T10:53:35,1259.9,0,489.3,62,2066,1,0.0
2026-05-31T10:53:37,1262.0,0,489.7,62,2064,1,0.7
2026-05-31T10:53:39,1264.1,0,491.0,62,2064,1,1.5
2026-05-31T10:53:41,1266.2,0,495.4,57,2065,4,5.2
2026-05-31T10:53:43,1268.3,0,496.7,56,2063,4,3.0
2026-05-31T10:53:45,1270.4,0,499.0,62,2075,4,1.5
2026-05-31T10:53:47,1272.5,0,502.5,63,2077,0,3.8
2026-05-31T10:53:49,1274.5,0,545.2,88,2158,0,8.2
2026-05-31T10:53:51,1276.6,0,555.8,89,2163,0,1.5
2026-05-31T10:53:53,1278.7,0,556.7,84,2158,0,0.7
2026-05-31T10:53:55,1280.8,0,553.3,84,2159,0,6.7
2026-05-31T10:53:58,1282.9,0,568.7,91,2172,1,9.0
2026-05-31T10:54:00,1285.0,0,572.6,84,2161,1,6.6
2026-05-31T10:54:02,1287.1,0,583.3,90,2173,1,1.5
2026-05-31T10:54:04,1289.2,0,587.7,90,2173,1,1.5
2026-05-31T10:54:06,1291.3,0,589.8,90,2173,1,1.5
2026-05-31T10:54:08,1293.4,0,591.2,90,2173,1,7.4
2026-05-31T10:54:10,1295.5,0,591.8,90,2173,1,7.5
2026-05-31T10:54:12,1297.6,0,592.3,90,2173,1,3.0
2026-05-31T10:54:14,1299.7,0,594.5,90,2173,1,2.2
2026-05-31T10:54:17,1301.9,0,595.1,90,2173,1,1.4
2026-05-31T10:54:19,1304.0,0,595.2,90,2173,1,0.0
2026-05-31T10:54:21,1306.1,0,595.3,90,2173,0,1.5
2026-05-31T10:54:23,1308.2,0,595.3,90,2174,0,0.7
2026-05-31T10:54:25,1310.3,0,598.4,90,2174,0,0.0
2026-05-31T10:54:27,1312.4,0,600.3,90,2174,0,0.7
2026-05-31T10:54:29,1314.5,0,600.9,89,2172,0,0.7
2026-05-31T10:54:31,1316.6,0,601.0,88,2172,0,0.7
2026-05-31T10:54:33,1318.7,0,601.1,88,2172,0,0.7
2026-05-31T10:54:35,1320.8,0,601.1,88,2172,0,0.7
2026-05-31T10:54:38,1322.9,0,601.1,88,2172,0,0.7
2026-05-31T10:54:40,1325.0,0,601.1,88,2172,0,0.7
2026-05-31T10:54:42,1327.0,0,601.1,88,2172,0,0.7
2026-05-31T10:54:44,1329.1,0,601.1,88,2172,0,0.7
2026-05-31T10:54:46,1331.2,0,601.1,88,2172,0,0.0
2026-05-31T10:54:48,1333.3,0,601.1,88,2172,0,0.7
2026-05-31T10:54:50,1335.4,0,601.2,88,2172,0,0.0
2026-05-31T10:54:52,1337.5,0,601.2,88,2172,0,0.7
2026-05-31T10:54:54,1339.6,0,601.2,87,2170,0,0.0
2026-05-31T10:54:56,1341.7,0,600.9,79,2146,0,0.7
2026-05-31T10:54:58,1343.8,0,601.1,79,2146,0,0.8
2026-05-31T10:55:01,1345.9,0,601.1,78,2144,0,0.7
2026-05-31T10:55:03,1348.0,0,601.1,78,2144,0,0.7
2026-05-31T10:55:05,1350.1,0,601.1,78,2144,0,0.0
2026-05-31T10:55:07,1352.1,0,601.1,78,2144,0,0.7
2026-05-31T10:55:09,1354.2,0,601.1,78,2144,0,0.7
2026-05-31T10:55:11,1356.3,0,601.1,78,2144,0,0.0
2026-05-31T10:55:13,1358.4,0,601.1,78,2144,0,0.8
2026-05-31T10:55:15,1360.5,0,601.1,78,2144,0,0.8
2026-05-31T10:55:17,1362.6,0,601.1,77,2142,0,0.7
2026-05-31T10:55:19,1364.7,0,601.1,77,2142,0,0.7
2026-05-31T10:55:21,1366.7,0,601.2,78,2145,0,1.5
2026-05-31T10:55:23,1368.8,0,601.2,78,2144,0,1.5
2026-05-31T10:55:26,1370.9,0,601.2,78,2144,0,0.0
2026-05-31T10:55:28,1373.0,0,601.2,78,2144,0,0.0
2026-05-31T10:55:30,1375.1,0,601.2,77,2142,0,0.7
2026-05-31T10:55:32,1377.2,0,601.2,77,2142,0,0.0
2026-05-31T10:55:34,1379.3,0,601.2,77,2142,0,0.0
2026-05-31T10:55:36,1381.4,0,601.2,77,2142,0,0.7
2026-05-31T10:55:38,1383.5,0,601.2,77,2142,0,0.7
2026-05-31T10:55:40,1385.6,0,601.2,77,2142,0,0.8
2026-05-31T10:55:42,1387.7,0,602.0,82,2157,0,0.7
2026-05-31T10:55:44,1389.8,0,602.0,82,2157,0,0.7
2026-05-31T10:55:47,1391.9,0,602.0,82,2157,0,0.7
2026-05-31T10:55:49,1394.0,0,602.0,82,2157,0,0.7
2026-05-31T10:55:51,1396.1,0,602.0,82,2157,0,0.7
2026-05-31T10:55:53,1398.1,0,602.0,82,2157,0,0.8
2026-05-31T10:55:55,1400.2,0,602.0,82,2157,0,0.7
2026-05-31T10:55:57,1402.3,0,602.0,82,2157,0,0.7
2026-05-31T10:55:59,1404.4,0,602.0,82,2157,0,0.0
2026-05-31T10:56:01,1406.5,0,602.0,81,2153,0,0.0
2026-05-31T10:56:03,1408.6,0,602.0,81,2153,0,0.7
2026-05-31T10:56:05,1410.7,0,602.0,81,2153,0,0.7
2026-05-31T10:56:07,1412.8,0,602.0,81,2153,0,0.7
2026-05-31T10:56:10,1414.9,0,602.0,81,2153,0,0.7
2026-05-31T10:56:12,1417.0,0,602.0,81,2153,0,0.7
2026-05-31T10:56:14,1419.1,0,601.9,76,2138,0,0.0
2026-05-31T10:56:16,1421.2,0,601.9,76,2138,0,0.7
2026-05-31T10:56:18,1423.3,0,601.9,76,2138,0,0.7
2026-05-31T10:56:20,1425.3,0,601.9,76,2138,0,0.7
2026-05-31T10:56:22,1427.5,0,601.9,76,2138,0,1.5
